# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 2965820, 473.371, 0.344994
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 3526975, 836.634, 0.382422
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 4194304, 1679.33, 0.374284
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 4987896, 768.932, 0.688206
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 5931641, 559.983, 0.720095
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 7053950, 1307.88, 0.781024
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 8388608, 2882.48, 0.791205
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 9975792, 3553.85, 1.4829
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 11863283, 1940.72, 1.56162
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 14107900, 1159.23, 1.66246
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 16777216, 3402.48, 1.67171
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 19951584, 2187.89, 3.10573
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 23726566, 3263.95, 3.28171
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 28215801, 3521.84, 3.60065
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 33554432, 4734.21, 3.65736
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 39903169, 1428.68, 7.13703
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 47453132, 1864.09, 11.8571
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 56431603, 2422.51, 55.969
