# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 2965820, 473.371, 0.359302
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 3526975, 836.634, 0.3825
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 4194304, 1679.33, 0.374029
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 4987896, 768.932, 0.701252
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 5931641, 559.983, 0.729966
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 7053950, 1307.88, 0.827626
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 8388608, 2882.48, 0.839098
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 9975792, 3553.85, 1.50326
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 11863283, 1940.72, 1.57395
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 14107900, 1159.23, 1.67294
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 16777216, 3402.48, 1.71412
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 19951584, 2187.89, 3.13912
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 23726566, 3263.95, 3.28942
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 28215801, 3521.84, 3.59839
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 33554432, 4734.21, 3.65317
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 39903169, 1428.68, 6.87072
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 47453132, 1864.09, 7.25315
hpce.ywc110.fast_fourier_transform_opt, 4, 4, 56431603, 2422.51, 32.1366
