# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 16, 5.08428, 1.6203e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 19, 3.74151, 6.705e-06
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 22, 2.7268, 5.587e-06
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 26, 3.69267, 5.587e-06
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 32, 5.12512, 5.308e-06
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 38, 10.1649, 8.381e-06
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 45, 4.59897, 6.985e-06
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 53, 6.24848, 7.543e-06
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 64, 8.48267, 7.543e-06
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 76, 0.649002, 1.2013e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 90, 6.17745, 1.0896e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 107, 4.0058, 1.2012e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 128, 6.99139, 1.2571e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 152, 12.8346, 2.0394e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 181, 3.00734, 2.1232e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 215, 3.89364, 2.207e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 256, 7.77228, 2.3746e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 304, 6.2474, 4.0787e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 362, 12.3514, 4.0788e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 430, 11.1336, 4.5536e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 512, 6.38456, 4.833e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 608, 18.3453, 9.5543e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 724, 6.05831, 8.6044e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 861, 5.95193, 9.4705e-05
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 1024, 15.0743, 0.000101689
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 1217, 25.349, 0.000268749
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 1448, 22.9566, 0.000161753
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 1722, 15.9214, 0.000167339
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 2048, 50.2559, 0.000134654
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 2435, 31.2571, 0.000248635
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 2896, 13.6187, 0.00032127
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 3444, 16.7054, 0.00030395
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 4096, 41.5433, 0.000249752
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 4870, 84.8676, 0.000668521
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 5792, 20.4682, 0.000624102
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 6888, 44.0272, 0.000676343
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 8192, 105.398, 0.000771886
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 9741, 50.2525, 0.00132978
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 11585, 102.396, 0.00132531
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 13777, 48.408, 0.00149377
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 16384, 83.2001, 0.00228241
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 19483, 75.1435, 0.00322611
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 23170, 57.7327, 0.00346525
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 27554, 131.97, 0.00326773
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 32768, 114.539, 0.00252462
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 38967, 204.035, 0.00789737
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 46340, 106.822, 0.00688076
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 55108, 91.965, 0.00561105
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 65536, 61.2098, 0.00553283
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 77935, 232.701, 0.00989595
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 92681, 34.833, 0.0114202
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 110217, 158.456, 0.0115238
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 131072, 343.686, 0.0118021
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 155871, 106.199, 0.0254127
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 185363, 146.588, 0.0266512
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 220435, 118.499, 0.0286352
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 262144, 313.594, 0.0291467
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 311743, 382.887, 0.0543938
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 370727, 280.517, 0.056296
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 440871, 118.337, 0.0633363
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 524288, 309.047, 0.063755
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 623487, 655.52, 0.118287
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 741455, 96.6169, 0.119632
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 881743, 161.942, 0.130481
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 1048576, 550.877, 0.135846
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 1246974, 103.408, 0.249679
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 1482910, 265.466, 0.261538
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 1763487, 1022.81, 0.291797
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 2097152, 1672.13, 0.299604
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 2493948, 1085.24, 0.522905
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 2965820, 473.371, 0.552933
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 3526975, 836.634, 0.600902
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 4194304, 1679.33, 0.629678
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 4987896, 768.932, 1.11338
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 5931641, 559.983, 1.17216
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 7053950, 1307.88, 1.27688
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 8388608, 2882.48, 1.34168
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 9975792, 3553.85, 2.35804
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 11863283, 1940.72, 2.4983
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 14107900, 1159.23, 2.67804
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 16777216, 3402.48, 2.82358
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 19951584, 2187.89, 4.97095
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 23726566, 3263.95, 5.26175
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 28215801, 3521.84, 5.80328
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 33554432, 4734.21, 6.09307
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 39903169, 1428.68, 11.1125
hpce.ywc110.fast_fourier_transform_opt, 2, 4, 47453132, 1864.09, 29.8488
