# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 16, 5.08428, 4.3943e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 19, 3.74151, 1.7724e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 22, 2.7268, 1.5576e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 26, 3.69267, 2.1144e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 32, 5.12512, 1.7815e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 38, 10.1649, 3.0654e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 45, 4.59897, 3.0087e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 53, 6.24848, 4.1497e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 64, 8.48267, 3.7567e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 76, 0.649002, 7.3151e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 90, 6.17745, 4.3135e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 107, 4.0058, 5.7744e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 128, 6.99139, 5.3766e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 152, 12.8346, 8.8099e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 181, 3.00734, 8.8143e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 215, 3.89364, 0.000118933
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 256, 7.77228, 0.000108648
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 304, 6.2474, 0.000194475
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 362, 12.3514, 0.000193948
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 430, 11.1336, 0.000256171
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 512, 6.38456, 0.000236102
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 608, 18.3453, 0.00039362
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 724, 6.05831, 0.000391519
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 861, 5.95193, 0.000576567
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1024, 15.0743, 0.000483848
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1217, 25.349, 0.000868758
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1448, 22.9566, 0.000692723
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1722, 15.9214, 0.000902985
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2048, 50.2559, 0.00073802
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2435, 31.2571, 0.00105169
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2896, 13.6187, 0.00120771
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 3444, 16.7054, 0.00220374
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4096, 41.5433, 0.00390588
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4870, 84.8676, 0.00132942
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 5792, 20.4682, 0.00151837
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 6888, 44.0272, 0.00148663
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 8192, 105.398, 0.00178285
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 9741, 50.2525, 0.00288372
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 11585, 102.396, 0.00190313
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 13777, 48.408, 0.00264309
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 16384, 83.2001, 0.00266155
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 19483, 75.1435, 0.00480344
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 23170, 57.7327, 0.00376405
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 27554, 131.97, 0.00478117
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 32768, 114.539, 0.00432671
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 38967, 204.035, 0.00732815
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 46340, 106.822, 0.00805408
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 55108, 91.965, 0.0101055
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 65536, 61.2098, 0.00858991
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 77935, 232.701, 0.0152719
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 92681, 34.833, 0.0147205
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 110217, 158.456, 0.0187587
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 131072, 343.686, 0.0163356
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 155871, 106.199, 0.0337867
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 185363, 146.588, 0.0323471
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 220435, 118.499, 0.0411084
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 262144, 313.594, 0.0384119
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 311743, 382.887, 0.0706726
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 370727, 280.517, 0.0636467
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 440871, 118.337, 0.0765232
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 524288, 309.047, 0.0727169
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 623487, 655.52, 0.137623
