# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 65536, 61.2098, 0.00867049
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 77935, 232.701, 0.0158005
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 92681, 34.833, 0.0162515
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 110217, 158.456, 0.0188829
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 131072, 343.686, 0.016853
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 155871, 106.199, 0.0340619
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 185363, 146.588, 0.0342958
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 220435, 118.499, 0.0397705
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 262144, 313.594, 0.0414059
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 311743, 382.887, 0.0651253
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 370727, 280.517, 0.0639761
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 440871, 118.337, 0.0804036
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 524288, 309.047, 0.0746712
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 623487, 655.52, 0.142731
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 741455, 96.6169, 0.142273
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 881743, 161.942, 0.172279
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1048576, 550.877, 0.170058
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1246974, 103.408, 0.298202
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1482910, 265.466, 0.302038
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1763487, 1022.81, 0.37362
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2097152, 1672.13, 0.372258
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2493948, 1085.24, 0.574451
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2965820, 473.371, 0.583577
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 3526975, 836.634, 0.726379
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4194304, 1679.33, 0.682533
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4987896, 768.932, 1.25533
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 5931641, 559.983, 1.28534
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 7053950, 1307.88, 1.61887
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 8388608, 2882.48, 1.48748
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 9975792, 3553.85, 2.66854
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 11863283, 1940.72, 2.63999
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 14107900, 1159.23, 3.20019
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 16777216, 3402.48, 3.16815
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 19951584, 2187.89, 5.29281
