# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 16, 5.08428, 0.000121
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 19, 3.74151, 0.000349282
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 22, 2.7268, 8.871e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 26, 3.69267, 6.6519e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 32, 5.12512, 6.3401e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 38, 10.1649, 0.00060177
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 45, 4.59897, 0.000185649
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 53, 6.24848, 0.000231711
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 64, 8.48267, 0.000230518
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 76, 0.649002, 0.000388673
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 90, 6.17745, 0.000386694
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 107, 4.0058, 0.000497845
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 128, 6.99139, 0.000472627
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 152, 12.8346, 0.000770214
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 181, 3.00734, 0.000767027
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 215, 3.89364, 0.000981578
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 256, 7.77228, 0.000943846
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 304, 6.2474, 0.00213307
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 362, 12.3514, 0.0018167
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 430, 11.1336, 0.000704384
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 512, 6.38456, 0.000619279
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 608, 18.3453, 0.00100358
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 724, 6.05831, 0.00101865
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 861, 5.95193, 0.00124531
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1024, 15.0743, 0.00117943
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1217, 25.349, 0.00185593
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1448, 22.9566, 0.00181002
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1722, 15.9214, 0.00224381
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2048, 50.2559, 0.00214154
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2435, 31.2571, 0.00221329
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2896, 13.6187, 0.00217773
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 3444, 16.7054, 0.00267344
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4096, 41.5433, 0.00276977
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4870, 84.8676, 0.00256748
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 5792, 20.4682, 0.00261846
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 6888, 44.0272, 0.00390461
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 8192, 105.398, 0.00323882
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 9741, 50.2525, 0.00401767
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 11585, 102.396, 0.00427283
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 13777, 48.408, 0.00434138
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 16384, 83.2001, 0.0037155
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 19483, 75.1435, 0.00822519
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 23170, 57.7327, 0.0075228
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 27554, 131.97, 0.00797073
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 32768, 114.539, 0.00938531
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 38967, 204.035, 0.0157008
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 46340, 106.822, 0.015547
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 55108, 91.965, 0.0167521
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 65536, 61.2098, 0.0157774
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 77935, 232.701, 0.031605
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 92681, 34.833, 0.0310636
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 110217, 158.456, 0.0332279
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 131072, 343.686, 0.0361533
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 155871, 106.199, 0.0617673
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 185363, 146.588, 0.0672258
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 220435, 118.499, 0.0751418
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 262144, 313.594, 0.0832997
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 311743, 382.887, 0.128143
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 370727, 280.517, 0.13077
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 440871, 118.337, 0.152932
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 524288, 309.047, 0.156115
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 623487, 655.52, 0.272203
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 741455, 96.6169, 0.288219
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 881743, 161.942, 0.324383
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1048576, 550.877, 0.335895
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1246974, 103.408, 0.588507
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1482910, 265.466, 0.600824
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1763487, 1022.81, 0.685556
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2097152, 1672.13, 0.714896
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2493948, 1085.24, 1.16384
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2965820, 473.371, 1.20559
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 3526975, 836.634, 1.3848
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4194304, 1679.33, 1.3908
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4987896, 768.932, 2.44821
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 5931641, 559.983, 2.56785
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 7053950, 1307.88, 2.94651
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 8388608, 2882.48, 2.96618
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 9975792, 3553.85, 5.10808
