# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 8192, 105.398, 0.00208759
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 9741, 50.2525, 0.00486557
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 11585, 102.396, 0.00339172
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 13777, 48.408, 0.00407389
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 16384, 83.2001, 0.00391708
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 19483, 75.1435, 0.00676823
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 23170, 57.7327, 0.00708024
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 27554, 131.97, 0.00806545
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 32768, 114.539, 0.00794303
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 38967, 204.035, 0.0133451
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 46340, 106.822, 0.0138899
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 55108, 91.965, 0.0176414
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 65536, 61.2098, 0.0162337
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 77935, 232.701, 0.0277916
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 92681, 34.833, 0.0283371
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 110217, 158.456, 0.0347816
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 131072, 343.686, 0.0326877
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 155871, 106.199, 0.0610906
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 185363, 146.588, 0.0626151
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 220435, 118.499, 0.0728838
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 262144, 313.594, 0.0751392
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 311743, 382.887, 0.122461
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 370727, 280.517, 0.125425
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 440871, 118.337, 0.145889
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 524288, 309.047, 0.144787
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 623487, 655.52, 0.262096
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 741455, 96.6169, 0.273012
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 881743, 161.942, 0.313509
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1048576, 550.877, 0.325257
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1246974, 103.408, 0.557561
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1482910, 265.466, 0.576161
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1763487, 1022.81, 0.665352
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2097152, 1672.13, 0.690971
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2493948, 1085.24, 1.11999
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2965820, 473.371, 1.15994
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 3526975, 836.634, 1.34469
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4194304, 1679.33, 1.34992
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4987896, 768.932, 2.38522
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 5931641, 559.983, 2.50338
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 7053950, 1307.88, 2.88725
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 8388608, 2882.48, 2.87989
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 9975792, 3553.85, 4.93996
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 11863283, 1940.72, 5.18878
