# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 16, 5.08428, 0.000121526
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 19, 3.74151, 0.000288807
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 22, 2.7268, 0.000119807
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 26, 3.69267, 6.7466e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 32, 5.12512, 6.074e-05
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 38, 10.1649, 0.000120939
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 45, 4.59897, 0.000185498
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 53, 6.24848, 0.000187674
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 64, 8.48267, 0.000219326
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 76, 0.649002, 0.000415781
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 90, 6.17745, 0.000374926
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 107, 4.0058, 0.000466713
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 128, 6.99139, 0.000502486
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 152, 12.8346, 0.000781962
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 181, 3.00734, 0.000776233
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 215, 3.89364, 0.00098648
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 256, 7.77228, 0.000968542
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 304, 6.2474, 0.00101335
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 362, 12.3514, 0.00102799
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 430, 11.1336, 0.0012279
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 512, 6.38456, 0.000697909
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 608, 18.3453, 0.000399823
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 724, 6.05831, 0.000391287
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 861, 5.95193, 0.000438862
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1024, 15.0743, 0.000363405
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1217, 25.349, 0.000368362
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1448, 22.9566, 0.000376647
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1722, 15.9214, 0.00160009
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2048, 50.2559, 0.00076196
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2435, 31.2571, 0.00109432
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2896, 13.6187, 0.00106231
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 3444, 16.7054, 0.0011682
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4096, 41.5433, 0.00118998
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4870, 84.8676, 0.00194396
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 5792, 20.4682, 0.00187927
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 6888, 44.0272, 0.00205807
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 8192, 105.398, 0.00227093
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 9741, 50.2525, 0.00356253
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 11585, 102.396, 0.00360241
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 13777, 48.408, 0.00409822
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 16384, 83.2001, 0.003972
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 19483, 75.1435, 0.00685596
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 23170, 57.7327, 0.00722783
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 27554, 131.97, 0.00823167
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 32768, 114.539, 0.00804063
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 38967, 204.035, 0.0135353
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 46340, 106.822, 0.0140946
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 55108, 91.965, 0.0182492
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 65536, 61.2098, 0.0166142
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 77935, 232.701, 0.0281638
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 92681, 34.833, 0.0286421
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 110217, 158.456, 0.0350056
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 131072, 343.686, 0.033102
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 155871, 106.199, 0.0622626
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 185363, 146.588, 0.0634034
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 220435, 118.499, 0.0744999
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 262144, 313.594, 0.0773438
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 311743, 382.887, 0.124521
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 370727, 280.517, 0.129414
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 440871, 118.337, 0.153467
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 524288, 309.047, 0.149552
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 623487, 655.52, 0.270913
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 741455, 96.6169, 0.280419
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 881743, 161.942, 0.323338
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1048576, 550.877, 0.335448
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1246974, 103.408, 0.566597
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1482910, 265.466, 0.588017
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1763487, 1022.81, 0.675059
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2097152, 1672.13, 0.704052
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2493948, 1085.24, 1.13128
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2965820, 473.371, 1.17369
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 3526975, 836.634, 1.35527
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4194304, 1679.33, 1.36608
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4987896, 768.932, 2.40633
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 5931641, 559.983, 2.52352
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 7053950, 1307.88, 2.91284
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 8388608, 2882.48, 2.91914
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 9975792, 3553.85, 4.99771
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 11863283, 1940.72, 5.22549
