# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 3526975, 836.634, 0.767413
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4194304, 1679.33, 0.693146
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4987896, 768.932, 1.25162
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 5931641, 559.983, 1.28551
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 7053950, 1307.88, 1.58951
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 8388608, 2882.48, 1.45151
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 9975792, 3553.85, 2.50613
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 11863283, 1940.72, 2.59015
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 14107900, 1159.23, 3.17323
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 16777216, 3402.48, 3.09208
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 19951584, 2187.89, 5.1726
