# name, allowedP, trueP, n, [sentinel], time
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 311743, 382.887, 0.0644768
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 370727, 280.517, 0.0622584
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 440871, 118.337, 0.0834479
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 524288, 309.047, 0.0754878
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 623487, 655.52, 0.145752
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 741455, 96.6169, 0.145972
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 881743, 161.942, 0.177569
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1048576, 550.877, 0.171875
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1246974, 103.408, 0.317342
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1482910, 265.466, 0.307858
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 1763487, 1022.81, 0.386704
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2097152, 1672.13, 0.374537
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2493948, 1085.24, 0.583845
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 2965820, 473.371, 0.591164
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 3526975, 836.634, 0.809466
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4194304, 1679.33, 0.693099
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 4987896, 768.932, 1.25347
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 5931641, 559.983, 1.2952
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 7053950, 1307.88, 1.58669
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 8388608, 2882.48, 1.46508
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 9975792, 3553.85, 2.53594
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 11863283, 1940.72, 2.60797
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 14107900, 1159.23, 3.1612
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 16777216, 3402.48, 3.10599
hpce.ywc110.fast_fourier_transform_opt, 8, 8, 19951584, 2187.89, 5.17437
